encoded,original
22000,25572912
22001,29238290
22002,41056787
22003,37997344
22004,85900349
22005,87248161
22006,34755478
22007,87241890
22008,81742101
22009,38472134
22010,81225900
22011,26540827
22012,42269979
22013,85439684
22014,99640561
22015,37796352
22016,9649231
22017,87494819
22018,54934653
22019,91169245
22020,88158737
22021,38554212
22022,72984211
22023,42508710
22024,91192750
22025,9696584
22026,87470555
22027,37575082
22028,90478320
22029,47782315
22030,47510953
22031,82177286
22032,85441350
22033,82677178
22034,45047450
22035,39771032
22036,99341016
22037,48816572
22038,99616984
22039,85447349
22040,25571168
22041,21515264
22042,48816587
22043,31417185
22044,9662661
22045,17965436
22046,91181135
22047,34771245
22048,88211347
22049,42491892
22050,81023806
22051,85145288
22052,10659854
22053,83045496
22054,26196562
22055,38508822
22056,48891017
22057,42489586
22058,26345330
22059,42487454
22060,72335687
22061,90506521
22062,50587358
22063,41616108
22064,42434366
22065,72667524
22066,50672262
22067,2433572
22068,76472514
22069,42430306
22070,42839845
22071,42430328
22072,42489609
22073,82648815
22074,88016772
22075,25119125
22076,72724481
22077,85605986
22078,85260012
22079,82776727
22080,85403052
22081,85826209
22082,85032427
22083,87216442
22084,82733093
22085,50929334
22086,49329059
22087,85885234
22088,83481623
22089,50645189
22090,53295904
22091,83373808
22092,85441561
22093,90521348
22094,83065020
22095,37581444
22096,91299325
22097,37579329
22098,90523964
22099,10853512
22100,42336908
22101,45894686
22102,87413416
22103,83528887
22104,82607949
22105,87491046
22106,87463816
22107,72497465
22108,2479680
22109,81225253
22110,87400329
22111,72860555
22112,72626806
22113,26218897
22114,82234266
22115,40904377
22116,47794353
22117,79872606
22118,2336213
22119,40728793
22120,85877430
22121,81280065
22122,72932360
22123,27644292
22124,91290062
22125,82852338
22126,42260132
22127,83067771
22128,72346684
22129,36827949
22130,36681661
22131,81245201
22132,83109630
22133,81020293
22134,87408722
22135,88148464
22136,91303138
22137,91207424
22138,91214895
22139,83526207
22140,80540129
22141,90844213
22142,83235475
22143,83521717
22144,88791915
22145,81405446
22146,91115543
22147,90538024
22148,53304832
22149,87301427
22150,81187510
22151,16932388
22152,28221454
22153,29052195
22154,28741455
22155,61341000
22156,53413108
22157,91231418
22158,87599996
22159,80731339
22160,42763985
22161,87566860
22162,28448522
22163,27546172
22164,16338325
22165,43941853
22166,28701284
22167,85083749
22168,54762820
22169,50751836
22170,70474901
22171,54048754
22172,52414564
22173,54307436
22174,66618477
22175,23279110
22176,85376962
22177,24239290
22178,85714247
22179,24558012
22180,90695516
22181,59268691
22182,53948172
22183,24560919
22184,54823100
22185,42672970
22186,24764097
22187,87270775
22188,82809467
22189,53212799
22190,2453154
22191,24528904
22192,53851628
22193,83547126
22194,4630867
22195,54102779
22196,42633034
22197,91029054
22198,90753917
22199,97572813
22200,55831845
22201,66323570
22202,83108528
22203,82809017
22204,29005335
22205,83204162
22206,42655515
22207,23073454
22208,28011957
22209,53049045
22210,42608963
22211,66838021
22212,51652709
22213,24829155
22214,42867237
22215,24842474
22216,24774031
22217,24856336
22218,24942234
22219,53743179
22220,27435491
22221,16609733
22222,24784137
22223,66532627
22224,83545464
22225,83869580
22226,28674287
22227,24771941
22228,83514259
22229,54522293
22230,82803436
22231,53970390
22232,90469770
22233,54079812
22234,82767419
22235,24957566
22236,29141514
22237,54013143
22238,55714966
22239,69278418
22240,90464395
22241,90885163
22242,22349222
22243,25049178
22244,23256221
22245,23017123
22246,90784502
22247,87037460
22248,83563390
22249,38473719
22250,42965949
22251,90878655
22252,85067939
22253,86725051
22254,31580720
22255,27244789
22256,90823982
22257,90538559
22258,83054760
22259,54365060
22260,83545176
22261,68516406
22262,80567668
22263,28766526
22264,50829406
22265,12970473
22266,24900086
22267,26221274
22268,83694858
22269,59231203
22270,73082823
22271,52515232
22272,53395501
22273,53607126
22274,90705394
22275,64964043
22276,14666505
22277,27524281
22278,24974571
22279,87244003
22280,90861319
22281,64351446
22282,53083824
22283,83268405
22284,42660664
22285,83285875
22286,85609836
22287,83505913
22288,80507016
22289,50822868
22290,85025811
22291,54639408
22292,42955718
22293,60200050
22294,45146748
22295,54222850
22296,42872604
22297,29182388
22298,54890058
22299,52476575
22300,86671196
22301,90764082
22302,80589163
22303,27703123
22304,50773676
22305,80438813
22306,52512397
22307,89550061
22308,82786942
22309,42831421
22310,50916648
22311,54342172
22312,24474962
22313,50757509
22314,85265213
22315,91009888
22316,83136165
22317,90842030
22318,83580095
22319,50893856
22320,83688602
22321,47800572
22322,12793202
22323,53420380
22324,80691884
22325,90875600
22326,28893678
22327,87287635
22328,83781585
22329,53051816
22330,50883718
22331,83260229
22332,69616699
22333,36036875
22334,28964151
22335,87584059
22336,53749820
22337,50858648
22338,48897292
22339,83765240
22340,27493560
22341,59179086
22342,87998282
22343,83250094
22344,90416893
22345,28771443
22346,53687346
22347,54637387
22348,90837965
22349,23780871
22350,87567880
22351,52640082
22352,25135531
22353,82948849
22354,82849088
22355,36953522
22356,90849771
22357,88138368
22358,79854375
22359,45854609
22360,56650722
22361,25145833
22362,85122525
22363,90543589
22364,45865710
22365,83654574
22366,50885976
22367,53690454
22368,87467279
22369,83288325
22370,55642577
22371,53956453
22372,24993985
22373,84949844
22374,54116648
22375,83613336
22376,53896293
22377,25137313
22378,80653191
22379,42869452
22380,54867417
22381,29110815
22382,71597705
22383,28152787
22384,82800584
22385,28129246
22386,28688466
22387,68677839
22388,53925425
22389,80179409
22390,86905482
22391,82592946
22392,54609087
22393,83680236
22394,91043801
22395,90531211
22396,87217189
22397,38561380
22398,91050181
22399,83077671
22400,86885726
22401,40895118
22402,82768986
22403,83168948
22404,83718752
22405,83546105
22406,85329526
22407,90839507
22408,85002275
22409,91048849
22410,72734592
22411,24553038
22412,53171495
22413,42695214
22414,85911633
22415,91461430
22416,90593145
22417,91114262
22418,82190181
22419,45630658
22420,22698620
22421,54239472
22422,70363187
22423,81616765
22424,90550032
22425,88507658
22426,83097108
22427,83597321
22428,89426991
22429,54802180
22430,87282505
22431,83074098
22432,83519058
22433,82597203
22434,82944219
22435,47538024
22436,91071974
22437,54286328
22438,83105579
22439,21833916
22440,80537736
22441,54325188
22442,27825195
22443,83240168
22444,82799741
22445,82832930
22446,83084954
22447,28023102
22448,55053156
22449,16813101
22450,82785985
22451,24865911
22452,53693001
22453,42757251
22454,97064872
22455,16507454
22456,24693896
22457,65905937
22458,42919431
22459,87279184
22460,50884511
22461,28478412
22462,52532865
22463,23761071
22464,54087355
22465,53154968
22466,83559760
22467,54994223
22468,82638627
22469,27629736
22470,50668181
22471,91578902
22472,88994334
22473,88994165
22474,85951141
22475,92113570
22476,89054582
22477,82263938
22478,50939543
22479,88745835
22480,87106374
22481,88994812
22482,91682308
22483,90393054
22484,92110172
22485,91547726
22486,88646238
22487,83579668
22488,91553819
22489,88288268
22490,88660006
22491,41441874
22492,50650008
22493,92223653
22494,91679747
22495,92162608
22496,91145384
22497,90105912
22498,90549850
22499,90282472
22500,88482208
22501,53985675
22502,92224695
22503,17689690
22504,90696851
22505,41404630
22506,90326035
22507,90537664
22508,90074116
22509,50839880
22510,91580631
22511,92141457
22512,2392896
22513,91192695
22514,88325117
22515,88721881
22516,88997141
22517,88748158
22518,85559759
22519,90072829
22520,40884484
22521,92244019
22522,92137812
22523,90354854
22524,88593252
22525,92150146
22526,91374718
22527,92120431
22528,90521895
22529,91438641
22530,91548942
22531,53576947
22532,91592762
22533,37897794
22534,90224804
22535,90186007
22536,88284827
22537,91818001
22538,88993216
22539,90547282
22540,88648329
22541,91593571
22542,92203333
22543,89017813
22544,88663469
22545,90035120
22546,90216585
22547,90147510
22548,83125532
22549,88161557
22550,90129371
22551,90326653
22552,88993840
22553,31950265
22554,91552500
22555,41193831
22556,83399997
22557,72988883
22558,90153961
22559,90290613
22560,42580199
22561,88929138
22562,90376920
22563,91624309
22564,13063421
22565,88593112
22566,94925342
22567,88593582
22568,88331906
22569,92198129
22570,88536210
22571,90366465
22572,88609000
22573,90725602
22574,72379951
22575,88905641
22576,45791443
22577,87280990
22578,91524462
22579,85342252
22580,90050711
22581,88640804
22582,90247594
22583,72990065
22584,50900049
22585,90082426
22586,91550159
22587,91623765
22588,92112191
22589,90367984
22590,90357640
22591,82791023
22592,83221599
22593,91043844
22594,91679465
22595,91168338
22596,83199724
22597,88654736
22598,88643083
22599,89086727
22600,90324439
22601,27648656
22602,88928519
22603,27617871
22604,91946499
22605,88149935
22606,91374533
22607,90537073
22608,83263719
22609,83621841
22610,90099685
22611,91116584
22612,27602080
22613,53645326
22614,54890959
22615,54027202
22616,91632321
22617,16191270
22618,24320340
22619,84664430
22620,87056796
22621,85414425
22622,87535902
22623,90269230
22624,85409020
22625,92130851
22626,90504093
22627,88929756
22628,90755513
22629,69566332
22630,88951172
22631,90338320
22632,88994432
22633,79403111
22634,90959919
22635,90285288
22636,90284154
22637,90525153
22638,88660408
22639,79823367
22640,90238032
22641,90596184
22642,42841238
22643,54260474
22644,41433945
22645,90528530
22646,90298235
22647,87218027
22648,83261326
22649,90022722
22650,91687471
22651,88219241
22652,92111974
22653,42799077
22654,90399347
22655,53332936
22656,91186758
22657,87263774
22658,88289724
22659,88481947
22660,90768849
22661,90137148
22662,91706152
22663,82804630
22664,39847238
22665,83681896
22666,90305714
22667,90365965
22668,87243623
22669,87287240
22670,85228739
22671,72341914
22672,59244798
22673,89030415
22674,91023586
22675,24589628
22676,90117375
22677,88212021
22678,90169767
22679,88674830
22680,90275084
22681,88645842
22682,91812392
22683,90326963
22684,90307184
22685,91640455
22686,88643751
22687,36877145
22688,92116345
22689,92142929
22690,92206253
22691,42795656
22692,88302775
22693,90529952
22694,91579521
22695,90257868
22696,45744189
22697,88717958
22698,90884523
22699,90327695
22700,87052399
22701,31405060
22702,88993200
22703,88648019
22704,85507676
22705,90718481
22706,88183216
22707,90379829
22708,91639443
22709,88929453
22710,88929550
22711,83843132
22712,90331543
22713,88639671
22714,91818683
22715,90286646
22716,90669094
22717,91568566
22718,87462154
22719,88994881
22720,91513606
22721,29023306
22722,92117463
22723,87465595
22724,83696384
22725,88665797
22726,82386777
22727,24966896
22728,90109142
22729,88596271
22730,91586608
22731,91439661
22732,88653342
22733,88650226
22734,91438023
22735,88930450
22736,88750365
22737,89054577
22738,42721705
22739,83232364
22740,90331950
22741,82823186
22742,88746953
22743,92245474
22744,54627260
22745,90400365
22746,90587761
22747,42943776
22748,88645505
22749,91640650
22750,83684872
22751,87264416
22752,90070603
22753,90207100
22754,88230153
22755,82517927
22756,90439740
22757,88929257
22758,53549409
22759,92127455
22760,88647102
22761,91641665
22762,91419118
22763,88663101
22764,91632315
22765,88594843
22766,90197428
22767,90959729
22768,9759905
22769,91545939
22770,88668555
22771,92116268
22772,48961168
22773,90010789
22774,89119305
22775,90346118
22776,88628077
22777,82394782
22778,90019326
22779,91692951
22780,85552685
22781,91809707
22782,88464222
22783,88742083
22784,88646547
22785,88654074
22786,88653722
22787,90549887
22788,53847364
22789,91581580
22790,83727942
22791,88464124
22792,92109962
22793,91639345
22794,83141765
22795,88659227
22796,87252621
22797,90432937
22798,91584003
22799,91377460
22800,91593333
22801,90344792
22802,90332156
22803,90092108
22804,53977598
22805,90147595
22806,90491288
22807,87262727
22808,88466571
22809,83569964
22810,88289962
22811,89029917
22812,88957470
22813,89184017
22814,89161372
22815,53885063
22816,89064596
22817,83543183
22818,83395818
22819,91671772
22820,87360678
22821,88655284
22822,91106538
22823,90342422
22824,85730529
22825,91377779
22826,90223087
22827,92111382
22828,90359582
22829,89160872
22830,90351596
22831,88996620
22832,83064583
22833,81170010
22834,47830739
22835,27797472
22836,92051130
22837,54898761
22838,91586234
22839,90866010
22840,87579008
22841,36488413
22842,42998266
22843,90247258
22844,91548611
22845,90108283
22846,68465482
22847,59257694
22848,88592850
22849,41326902
22850,90661570
22851,92111186
22852,91681949
22853,83271128
22854,41086065
22855,38574625
22856,92120951
22857,83779440
22858,88594169
22859,92125359
22860,92208891
22861,91434321
22862,42880870
22863,49680840
22864,82420515
22865,54971039
22866,38704697
22867,90360357
22868,85640301
22869,89030724
22870,90343604
22871,42507310
22872,92119737
22873,90268942
22874,88996760
22875,90044079
22876,90184459
22877,38822358
22878,87580265
22879,59001949
22880,92119363
22881,88481524
22882,69916984
22883,88704546
22884,90830392
22885,81141402
22886,90359865
22887,92121240
22888,87258913
22889,88999437
22890,38962081
22891,47683407
22892,82664624
22893,91676158
22894,92230789
22895,91580317
22896,89896613
22897,90398852
22898,91472751
22899,87487113
22900,88995592
22901,83493016
22902,90172257
22903,91675860
22904,90056834
22905,89017996
22906,87986429
22907,83783795
22908,92118651
22909,90886439
22910,88596130
22911,91592720
22912,88648670
22913,87195925
22914,85398396
22915,81002696
22916,90273017
22917,99728469
22918,85055217
22919,88593485
22920,53571014
22921,90378743
22922,89001994
22923,85038153
22924,69916859
22925,85475098
22926,90112239
22927,92118630
22928,92126097
22929,91078815
22930,92165302
22931,90090657
22932,88641640
22933,87277101
22934,91586261
22935,89001256
22936,41315659
22937,47762802
22938,45100927
22939,90025495
22940,83904658
22941,83510205
22942,60247920
22943,85109207
22944,91126555
22945,88284376
22946,90399661
22947,91703465
22948,91572323
22949,88152142
22950,91440175
22951,91912456
22952,92297057
22953,90300990
22954,88308594
22955,88962157
22956,92505294
22957,78831760
22958,91633481
22959,15702845
22960,82846364
22961,91253313
22962,91868141
22963,90187287
22964,82855736
22965,92251067
22966,88310395
22967,93369206
22968,88358019
22969,83029947
22970,85175521
22971,83306506
22972,8908759
22973,91733279
22974,90252792
22975,83264549
22976,87588914
22977,8916414
22978,91041698
22979,87573905
22980,88366572
22981,28207191
22982,9965813
22983,93376136
22984,87048059
22985,90095843
22986,90670368
22987,89033433
22988,42710475
22989,83303085
22990,90165404
22991,90356261
22992,79868390
22993,90082376
22994,72417343
22995,88208954
22996,90059558
22997,90102794
22998,90066896
22999,81227512
23000,82682019
23001,53188545
23002,66600461
23003,90365310
23004,83448977
